ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
Changsha-all-1-1,Changsha-all-1,tai²¹ka³³,expert-1843,false,expert,,,,
Changsha-all-1-2,Changsha-all-1,tai²¹ka³³,auto-full-6,false,lingrex.cognates.common_morpheme_cognates,,,,
Changsha-all-1-3,Changsha-all-1,tai²¹ka³³,auto-partial-2006,false,lingrex.borrowing.internal_cognates,,,,
Changsha-all-1-4,Changsha-all-1,tai²¹ka³³,auto-partial-2007,false,lingrex.borrowing.internal_cognates,,,,
Changsha-and-1-1,Changsha-and-1,kən³³,expert-2486,false,expert,,,,
Changsha-and-1-2,Changsha-and-1,kən³³,auto-full-23,false,lingrex.cognates.common_morpheme_cognates,,,,
Changsha-and-1-3,Changsha-and-1,kən³³,auto-partial-2008,false,lingrex.borrowing.internal_cognates,,,,
Changsha-ant-1-1,Changsha-ant-1,ma⁴¹ȵi⁰,expert-1,false,expert,,,,
Changsha-ant-1-2,Changsha-ant-1,ma⁴¹ȵi⁰,auto-full-48,false,lingrex.cognates.common_morpheme_cognates,,,,
Changsha-ant-1-3,Changsha-ant-1,ma⁴¹ȵi⁰,auto-partial-2009,false,lingrex.borrowing.internal_cognates,,,,
Changsha-ant-1-4,Changsha-ant-1,ma⁴¹ȵi⁰,auto-partial-2010,false,lingrex.borrowing.internal_cognates,,,,
Changsha-aubergine-1-1,Changsha-aubergine-1,tɕie¹³tsɿ⁰,expert-58,false,expert,,,,
Changsha-aubergine-1-2,Changsha-aubergine-1,tɕie¹³tsɿ⁰,auto-full-99,false,lingrex.cognates.common_morpheme_cognates,,,,
Changsha-aubergine-1-3,Changsha-aubergine-1,tɕie¹³tsɿ⁰,auto-partial-2011,false,lingrex.borrowing.internal_cognates,,,,
Changsha-aubergine-1-4,Changsha-aubergine-1,tɕie¹³tsɿ⁰,auto-partial-2012,false,lingrex.borrowing.internal_cognates,,,,
Changsha-bad-1-1,Changsha-bad-1,fai²¹,expert-2534,false,expert,,,,
Changsha-bad-1-2,Changsha-bad-1,fai²¹,auto-full-125,false,lingrex.cognates.common_morpheme_cognates,,,,
Changsha-bad-1-3,Changsha-bad-1,fai²¹,auto-partial-2013,false,lingrex.borrowing.internal_cognates,,,,
Changsha-bamboo-1-1,Changsha-bamboo-1,tsəu²⁴tsɿ⁰,expert-313,false,expert,,,,
Changsha-bamboo-1-2,Changsha-bamboo-1,tsəu²⁴tsɿ⁰,auto-full-141,false,lingrex.cognates.common_morpheme_cognates,,,,
Changsha-bamboo-1-3,Changsha-bamboo-1,tsəu²⁴tsɿ⁰,auto-partial-2014,false,lingrex.borrowing.internal_cognates,,,,
Changsha-bamboo-1-4,Changsha-bamboo-1,tsəu²⁴tsɿ⁰,auto-partial-2015,false,lingrex.borrowing.internal_cognates,,,,
Changsha-be-1-1,Changsha-be-1,sๅ²¹,expert-2559,false,expert,,,,
Changsha-be-1-2,Changsha-be-1,sๅ²¹,auto-full-179,false,lingrex.cognates.common_morpheme_cognates,,,,
Changsha-be-1-3,Changsha-be-1,sๅ²¹,auto-partial-2016,false,lingrex.borrowing.internal_cognates,,,,
Changsha-bealive-1-1,Changsha-bealive-1,xo²⁴,expert-2551,false,expert,,,,
Changsha-bealive-1-2,Changsha-bealive-1,xo²⁴,auto-full-188,false,lingrex.cognates.common_morpheme_cognates,,,,
Changsha-bealive-1-3,Changsha-bealive-1,xo²⁴,auto-partial-2017,false,lingrex.borrowing.internal_cognates,,,,
Changsha-behungry-1-1,Changsha-behungry-1,ŋo²¹,expert-571,false,expert,,,,
Changsha-behungry-1-2,Changsha-behungry-1,ŋo²¹,auto-full-210,false,lingrex.cognates.common_morpheme_cognates,,,,
Changsha-behungry-1-3,Changsha-behungry-1,ŋo²¹,auto-partial-2018,false,lingrex.borrowing.internal_cognates,,,,
Changsha-bee-1-1,Changsha-bee-1,mi²⁴xən³³,expert-960,false,expert,,,,
Changsha-bee-1-2,Changsha-bee-1,mi²⁴xən³³,auto-full-261,false,lingrex.cognates.common_morpheme_cognates,,,,
Changsha-bee-1-3,Changsha-bee-1,mi²⁴xən³³,auto-partial-2019,false,lingrex.borrowing.internal_cognates,,,,
Changsha-bee-1-4,Changsha-bee-1,mi²⁴xən³³,auto-partial-2020,false,lingrex.borrowing.internal_cognates,,,,
Changsha-big-1-1,Changsha-big-1,tai²¹,expert-2582,false,expert,,,,
Changsha-big-1-2,Changsha-big-1,tai²¹,auto-full-305,false,lingrex.cognates.common_morpheme_cognates,,,,
Changsha-big-1-3,Changsha-big-1,tai²¹,auto-partial-2021,false,lingrex.borrowing.internal_cognates,,,,
Changsha-bite-1-1,Changsha-bite-1,ŋa⁵⁵,expert-2590,false,expert,,,,
